week_ending,venue,reporting_group,sales_ex_gst,qty
2025-11-02,mari,Delivery Alcohol,46.91,7.0
2025-11-02,mari,Delivery Cocktails,185.63,6.0
2025-11-02,mari,Dine-in Pizza,1917.96,96.0
2025-11-02,mari,Marilyna's Pizza,12719.67,767.0
2025-11-02,mari,Marilyna's Soft Drinks,240.4,74.0
2025-11-02,stow,Add-ons - Bar,5.62,6.0
2025-11-02,stow,Add-ons - Kitchen,367.47,378.0
2025-11-02,stow,Amaro / Aperitif / Fortified Wine,28.53,6.0
2025-11-02,stow,Big Plates,5387.05,267.0
2025-11-02,stow,Bottles / Cans Alcoholic,536.28,51.0
2025-11-02,stow,Cocktails - Classic,8465.45,529.0
2025-11-02,stow,Cocktails - Signature,1777.23,96.0
2025-11-02,stow,Delivery Kitchen,2300.6,150.0
2025-11-02,stow,Desserts,18.29,2.0
2025-11-02,stow,Functions & Misc.,2.73,1.0
2025-11-02,stow,Gin,733.43,68.0
2025-11-02,stow,Kids Meals,233.12,19.0
2025-11-02,stow,Kitchen Specials,940.32,46.0
2025-11-02,stow,Mocktails,311.45,24.0
2025-11-02,stow,Modifiers,0.27,178.0
2025-11-02,stow,Non-alcoholic,824.24,170.0
2025-11-02,stow,None,0.0,229.0
2025-11-02,stow,Orange / Skins Wine,271.64,19.0
2025-11-02,stow,Pet Nat Wine,29.09,2.0
2025-11-02,stow,Red Wine,2283.96,131.0
2025-11-02,stow,Rose Wine,1102.18,74.0
2025-11-02,stow,Rum,45.76,5.0
2025-11-02,stow,Salads,383.14,20.0
2025-11-02,stow,Small Plates,5629.01,379.0
2025-11-02,stow,Sparkling Wine,976.64,64.0
2025-11-02,stow,Staff Dinners,156.36,35.0
2025-11-02,stow,Stow Food,5.77,2.0
2025-11-02,stow,Tap Beer,10500.38,1054.4
2025-11-02,stow,Tequila,379.41,35.0
2025-11-02,stow,Vodka,603.24,67.0
2025-11-02,stow,Whisky,144.37,17.0
2025-11-02,stow,White Wine,2448.52,156.5
2025-11-09,hg,Add-ons - Kitchen,368.71,102.0
2025-11-09,hg,Big Plates,5537.35,268.0
2025-11-09,hg,Bottles / Cans Alcoholic,398.43,35.0
2025-11-09,hg,Cocktails - Classic,1113.22,73.0
2025-11-09,hg,Cocktails - Signature,1432.86,80.0
2025-11-09,hg,Desserts,79.27,7.0
2025-11-09,hg,Gin,14.55,2.0
2025-11-09,hg,Harry Gatos Food,2360.05,219.0
2025-11-09,hg,Mocktails,12.73,1.0
2025-11-09,hg,Modifiers,0.0,27.0
2025-11-09,hg,Non-Alcoholic,663.52,125.0
2025-11-09,hg,None,0.0,72.0
2025-11-09,hg,Orange / Skins Wine,76.0,2.0
2025-11-09,hg,Red Wine,470.64,32.0
2025-11-09,hg,Rose Wine,321.45,14.0
2025-11-09,hg,Sake & Soju,125.2,7.0
2025-11-09,hg,Small Plates,1960.55,156.0
2025-11-09,hg,Sparkling Wine,193.66,20.0
2025-11-09,hg,Staff Dinners,105.45,24.0
2025-11-09,hg,Tap Beer,1653.89,175.0
2025-11-09,hg,Tequila,24.75,2.0
2025-11-09,hg,Vodkas,32.0,4.0
2025-11-09,hg,Whiskies,46.54,5.0
2025-11-09,hg,White Wine,646.44,44.0
2025-11-09,hg,Yum Cha,1229.07,122.0
2025-11-09,mari,Add-ons - Pizza,171.28,169.0
2025-11-09,mari,Delivery Alcohol,41.82,4.0
2025-11-09,mari,Delivery Cocktails,71.8,3.0
2025-11-09,mari,Dine-in Pizza,2658.45,131.0
2025-11-09,mari,Marilyna's Pizza,10306.73,589.0
2025-11-09,mari,Marilyna's Soft Drinks,168.97,39.0
2025-11-09,stow,Add-ons - Bar,8.35,9.0
2025-11-09,stow,Add-ons - Kitchen,291.94,326.0
2025-11-09,stow,Amaro / Aperitif / Fortified Wine,57.27,6.0
2025-11-09,stow,Big Plates,6350.71,299.0
2025-11-09,stow,Bottles / Cans Alcoholic,885.44,82.0
2025-11-09,stow,Cocktails - Classic,8024.24,490.0
2025-11-09,stow,Cocktails - Signature,1429.95,75.0
2025-11-09,stow,Delivery Kitchen,1516.8,98.0
2025-11-09,stow,Desserts,12.0,2.0
2025-11-09,stow,Functions & Misc.,25.0,1.0
2025-11-09,stow,Gin,652.97,55.0
2025-11-09,stow,Kids Meals,313.91,26.0
2025-11-09,stow,Kitchen Specials,1550.99,78.0
2025-11-09,stow,Liqueurs,32.88,3.0
2025-11-09,stow,Mocktails,317.97,25.0
2025-11-09,stow,Modifiers,0.28,235.0
2025-11-09,stow,Non-alcoholic,879.2,182.0
2025-11-09,stow,None,0.0,309.0
2025-11-09,stow,Orange / Skins Wine,221.25,16.0
2025-11-09,stow,Pet Nat Wine,43.88,3.0
2025-11-09,stow,Red Wine,1860.72,107.0
2025-11-09,stow,Rose Wine,880.31,60.0
2025-11-09,stow,Rum,176.6,17.0
2025-11-09,stow,Salads,402.66,23.0
2025-11-09,stow,Small Plates,5311.12,363.0
2025-11-09,stow,Sparkling Wine,818.52,47.0
2025-11-09,stow,Staff Dinners,199.09,44.0
2025-11-09,stow,Stow Food,8.51,3.0
2025-11-09,stow,Tap Beer,12283.78,1167.1
2025-11-09,stow,Tequila,126.25,15.0
2025-11-09,stow,Vodka,802.48,83.0
2025-11-09,stow,Whisky,392.12,35.0
2025-11-09,stow,White Wine,3227.88,197.5
2025-11-16,hg,Add-ons - Kitchen,401.45,109.0
2025-11-16,hg,Amaro / Aperitif / Fortified Wine,7.4,1.0
2025-11-16,hg,Big Plates,5247.29,264.0
2025-11-16,hg,Bottles / Cans Alcoholic,491.66,49.0
2025-11-16,hg,Cocktails - Classic,902.73,67.0
2025-11-16,hg,Cocktails - Signature,864.35,56.0
2025-11-16,hg,Desserts,43.82,4.0
2025-11-16,hg,Gin,27.27,3.0
2025-11-16,hg,Harry Gatos Food,2171.25,199.0
2025-11-16,hg,Mocktails,14.24,1.0
2025-11-16,hg,Modifiers,0.0,22.0
2025-11-16,hg,Non-Alcoholic,466.26,105.0
2025-11-16,hg,Non-alcoholic,7.34,2.0
2025-11-16,hg,None,3.66,62.0
2025-11-16,hg,Orange / Skins Wine,13.64,1.0
2025-11-16,hg,Red Wine,476.78,32.0
2025-11-16,hg,Rose Wine,260.91,12.0
2025-11-16,hg,Sake & Soju,139.66,7.0
2025-11-16,hg,Small Plates,1298.25,106.0
2025-11-16,hg,Sparkling Wine,87.97,9.0
2025-11-16,hg,Staff Dinners,136.18,30.0
2025-11-16,hg,Tap Beer,1292.33,133.0
2025-11-16,hg,Vodkas,22.09,4.0
2025-11-16,hg,White Wine,332.47,24.0
2025-11-16,hg,Yum Cha,631.86,57.0
2025-11-16,mari,Add-ons - Pizza,187.68,171.0
2025-11-16,mari,Delivery Alcohol,109.5,14.0
2025-11-16,mari,Delivery Cocktails,57.89,3.0
2025-11-16,mari,Dine-in Pizza,2323.85,116.0
2025-11-16,mari,Marilyna's Pizza,12340.51,719.0
2025-11-16,mari,Marilyna's Soft Drinks,190.07,41.0
2025-11-16,stow,Add-ons - Bar,12.07,7.0
2025-11-16,stow,Add-ons - Kitchen,232.68,285.0
2025-11-16,stow,Amaro / Aperitif / Fortified Wine,73.64,9.0
2025-11-16,stow,Big Plates,4953.91,239.0
2025-11-16,stow,Bottles / Cans Alcoholic,635.94,61.0
2025-11-16,stow,Cocktails - Classic,7286.85,444.0
2025-11-16,stow,Cocktails - Signature,1793.37,94.0
2025-11-16,stow,Delivery Kitchen,2043.7,132.0
2025-11-16,stow,Desserts,40.49,4.0
2025-11-16,stow,Gin,606.3,75.0
2025-11-16,stow,Kids Meals,187.32,18.0
2025-11-16,stow,Kitchen Specials,513.91,31.0
2025-11-16,stow,Liqueurs,36.36,4.0
2025-11-16,stow,Mocktails,230.43,19.0
2025-11-16,stow,Modifiers,0.05,161.0
2025-11-16,stow,Non-alcoholic,884.55,180.0
2025-11-16,stow,None,0.0,193.0
2025-11-16,stow,Orange / Skins Wine,390.13,23.0
2025-11-16,stow,Pet Nat Wine,58.03,4.0
2025-11-16,stow,Red Wine,1776.56,107.0
2025-11-16,stow,Rose Wine,1078.58,63.0
2025-11-16,stow,Rum,156.66,16.0
2025-11-16,stow,Salads,396.31,21.0
2025-11-16,stow,Small Plates,5213.08,351.0
2025-11-16,stow,Sparkling Wine,724.74,48.0
2025-11-16,stow,Staff Dinners,202.73,44.0
2025-11-16,stow,Stow Food,14.05,5.0
2025-11-16,stow,Tap Beer,10309.85,992.1
2025-11-16,stow,Tequila,224.9,24.0
2025-11-16,stow,Vodka,534.96,60.0
2025-11-16,stow,Whisky,178.96,17.0
2025-11-16,stow,White Wine,2894.56,188.0
2025-11-23,hg,Add-ons - Kitchen,263.94,92.0
2025-11-23,hg,Big Plates,4890.53,244.0
2025-11-23,hg,Bottles / Cans Alcoholic,295.56,29.0
2025-11-23,hg,Cocktails - Classic,506.61,33.0
2025-11-23,hg,Cocktails - Signature,1111.4,65.0
2025-11-23,hg,Desserts,32.73,3.0
2025-11-23,hg,Gin,35.45,5.0
2025-11-23,hg,Harry Gatos Food,2085.03,184.0
2025-11-23,hg,Mocktails,62.31,5.0
2025-11-23,hg,Modifiers,0.0,9.0
2025-11-23,hg,Non-Alcoholic,337.82,69.0
2025-11-23,hg,None,2.0,75.0
2025-11-23,hg,Red Wine,394.54,31.0
2025-11-23,hg,Rose Wine,294.62,22.0
2025-11-23,hg,Sake & Soju,101.82,9.0
2025-11-23,hg,Small Plates,1600.59,127.0
2025-11-23,hg,Sparkling Wine,183.2,9.0
2025-11-23,hg,Staff Dinners,102.55,24.0
2025-11-23,hg,Tap Beer,1482.91,155.0
2025-11-23,hg,Tequila,5.55,1.0
2025-11-23,hg,Vodkas,79.27,10.0
2025-11-23,hg,White Wine,460.71,47.0
2025-11-23,hg,Yum Cha,1441.45,146.0
2025-11-23,mari,Add-ons - Pizza,127.44,116.0
2025-11-23,mari,Delivery Alcohol,191.29,12.0
2025-11-23,mari,Delivery Cocktails,177.98,4.0
2025-11-23,mari,Dine-in Pizza,2356.85,116.0
2025-11-23,mari,Marilyna's Pizza,10082.74,588.0
2025-11-23,mari,Marilyna's Soft Drinks,177.24,36.0
2025-11-23,stow,Add-ons - Bar,12.76,6.0
2025-11-23,stow,Add-ons - Kitchen,243.05,322.0
2025-11-23,stow,Big Plates,5437.63,263.0
2025-11-23,stow,Bottles / Cans Alcoholic,784.49,76.0
2025-11-23,stow,Cocktails - Classic,7598.98,464.0
2025-11-23,stow,Cocktails - Signature,1267.01,66.0
2025-11-23,stow,Delivery Kitchen,1884.01,116.0
2025-11-23,stow,Desserts,77.46,7.0
2025-11-23,stow,Gin,542.58,49.0
2025-11-23,stow,Kids Meals,270.17,22.0
2025-11-23,stow,Kitchen Specials,1069.09,49.0
2025-11-23,stow,Mezcal,87.27,8.0
2025-11-23,stow,Mocktails,74.88,6.0
2025-11-23,stow,Modifiers,0.09,145.0
2025-11-23,stow,Non-alcoholic,1004.75,208.0
2025-11-23,stow,None,0.0,172.0
2025-11-23,stow,Orange / Skins Wine,156.9,11.0
2025-11-23,stow,Red Wine,2224.25,126.0
2025-11-23,stow,Rose Wine,1196.05,67.0
2025-11-23,stow,Rum,41.82,5.0
2025-11-23,stow,Salads,123.66,8.0
2025-11-23,stow,Small Plates,5128.95,350.0
2025-11-23,stow,Sparkling Wine,791.42,56.0
2025-11-23,stow,Staff Dinners,221.18,48.0
2025-11-23,stow,Stow Food,8.77,3.0
2025-11-23,stow,Tap Beer,10418.25,968.5
2025-11-23,stow,Tequila,250.19,26.0
2025-11-23,stow,Vodka,280.08,32.0
2025-11-23,stow,Whisky,109.18,9.0
2025-11-23,stow,White Wine,2590.72,162.0
2025-11-30,hg,Add-ons - Kitchen,297.43,97.0
2025-11-30,hg,Big Plates,4826.17,248.0
2025-11-30,hg,Bottles / Cans Alcoholic,300.94,28.0
2025-11-30,hg,Cocktails - Classic,923.73,82.0
2025-11-30,hg,Cocktails - Signature,1120.03,63.0
2025-11-30,hg,Desserts,22.0,2.0
2025-11-30,hg,Gin,38.36,4.0
2025-11-30,hg,Harry Gatos Food,2318.57,199.0
2025-11-30,hg,Kids,14.55,2.0
2025-11-30,hg,Mocktails,86.36,7.0
2025-11-30,hg,Modifiers,0.0,22.0
2025-11-30,hg,Non-Alcoholic,447.05,112.0
2025-11-30,hg,None,33.23,87.0
2025-11-30,hg,Orange / Skins Wine,82.53,6.0
2025-11-30,hg,Red Wine,306.55,19.0
2025-11-30,hg,Rose Wine,325.27,17.0
2025-11-30,hg,Rums,31.43,3.0
2025-11-30,hg,Sake & Soju,154.28,11.0
2025-11-30,hg,Small Plates,1662.13,142.0
2025-11-30,hg,Sparkling Wine,107.82,10.0
2025-11-30,hg,Staff Dinners,140.41,31.0
2025-11-30,hg,Tap Beer,1236.27,133.0
2025-11-30,hg,Vodkas,27.43,3.0
2025-11-30,hg,Whiskies,19.25,2.0
2025-11-30,hg,White Wine,552.43,42.0
2025-11-30,hg,Yum Cha,545.82,56.0
2025-11-30,mari,Add-ons - Pizza,184.1,170.0
2025-11-30,mari,Delivery Alcohol,187.15,13.0
2025-11-30,mari,Delivery Cocktails,189.39,5.0
2025-11-30,mari,Dine-in Pizza,2207.21,108.0
2025-11-30,mari,Marilyna's Pizza,12563.33,739.0
2025-11-30,mari,Marilyna's Soft Drinks,198.93,44.0
2025-11-30,stow,Add-ons - Bar,3.65,2.0
2025-11-30,stow,Add-ons - Kitchen,148.28,234.0
2025-11-30,stow,Big Plates,4139.45,203.0
2025-11-30,stow,Bottles / Cans Alcoholic,658.47,62.0
2025-11-30,stow,Cocktails - Classic,7432.94,457.0
2025-11-30,stow,Cocktails - Signature,1673.85,89.0
2025-11-30,stow,Delivery Kitchen,2050.2,130.0
2025-11-30,stow,Desserts,10.91,1.0
2025-11-30,stow,Functions & Misc.,648.18,21.0
2025-11-30,stow,Gin,744.89,64.0
2025-11-30,stow,Kids Meals,219.39,19.0
2025-11-30,stow,Kitchen Specials,1352.61,71.0
2025-11-30,stow,Mezcal,10.91,1.0
2025-11-30,stow,Mocktails,148.35,11.0
2025-11-30,stow,Modifiers,0.27,171.0
2025-11-30,stow,Non-alcoholic,669.95,148.0
2025-11-30,stow,None,0.0,198.0
2025-11-30,stow,Orange / Skins Wine,492.82,28.0
2025-11-30,stow,Pet Nat Wine,48.54,4.0
2025-11-30,stow,Red Wine,1006.61,68.0
2025-11-30,stow,Rose Wine,1068.3,64.0
2025-11-30,stow,Rum,83.82,9.0
2025-11-30,stow,Salads,106.66,6.0
2025-11-30,stow,Small Plates,3807.02,266.0
2025-11-30,stow,Sparkling Wine,541.93,48.0
2025-11-30,stow,Staff Dinners,189.09,41.0
2025-11-30,stow,Tap Beer,9051.88,902.6
2025-11-30,stow,Tequila,48.36,2.0
2025-11-30,stow,Vodka,551.94,61.0
2025-11-30,stow,Whisky,99.09,8.0
2025-11-30,stow,White Wine,2303.31,144.0
2025-12-07,hg,Add-ons - Kitchen,215.34,78.0
2025-12-07,hg,Big Plates,4419.45,219.0
2025-12-07,hg,Bottles / Cans Alcoholic,175.48,16.0
2025-12-07,hg,Cocktails - Classic,452.62,31.0
2025-12-07,hg,Cocktails - Signature,500.08,43.0
2025-12-07,hg,Desserts,21.82,2.0
2025-12-07,hg,Gin,18.18,2.0
2025-12-07,hg,Harry Gatos Food,1645.16,134.0
2025-12-07,hg,Kids,7.27,1.0
2025-12-07,hg,Mocktails,62.73,5.0
2025-12-07,hg,Modifiers,0.0,35.0
2025-12-07,hg,Non-Alcoholic,317.98,78.0
2025-12-07,hg,None,15.45,42.0
2025-12-07,hg,Orange / Skins Wine,13.64,2.0
2025-12-07,hg,Red Wine,339.15,21.0
2025-12-07,hg,Rose Wine,87.82,9.0
2025-12-07,hg,Sake & Soju,161.18,23.0
2025-12-07,hg,Small Plates,1146.83,109.0
2025-12-07,hg,Sparkling Wine,154.55,6.0
2025-12-07,hg,Staff Dinners,121.64,27.0
2025-12-07,hg,Tap Beer,1133.15,129.0
2025-12-07,hg,Vodkas,31.0,5.0
2025-12-07,hg,White Wine,484.73,26.0
2025-12-07,hg,Yum Cha,529.0,54.0
2025-12-07,mari,Add-ons - Pizza,160.58,157.0
2025-12-07,mari,Delivery Alcohol,65.04,5.0
2025-12-07,mari,Delivery Cocktails,683.55,26.0
2025-12-07,mari,Dine-in Pizza,1952.52,95.0
2025-12-07,mari,Marilyna's Pizza,12498.08,736.0
2025-12-07,mari,Marilyna's Soft Drinks,204.55,96.0
2025-12-07,stow,Add-ons - Bar,29.22,16.0
2025-12-07,stow,Add-ons - Kitchen,167.14,240.0
2025-12-07,stow,Amaro / Aperitif / Fortified Wine,8.18,1.0
2025-12-07,stow,Big Plates,4166.68,208.0
2025-12-07,stow,Bottles / Cans Alcoholic,885.49,83.0
2025-12-07,stow,Cocktails - Classic,6512.68,402.0
2025-12-07,stow,Cocktails - Signature,1543.75,84.0
2025-12-07,stow,Delivery Kitchen,2322.25,147.0
2025-12-07,stow,Desserts,11.09,3.0
2025-12-07,stow,Functions & Misc.,198.18,2.0
2025-12-07,stow,Gin,1136.72,97.0
2025-12-07,stow,Kids Meals,217.93,18.0
2025-12-07,stow,Kitchen Specials,988.33,52.0
2025-12-07,stow,Mocktails,157.57,14.0
2025-12-07,stow,Modifiers,-0.01,166.0
2025-12-07,stow,Non-alcoholic,783.32,155.5
2025-12-07,stow,None,0.0,197.0
2025-12-07,stow,Orange / Skins Wine,323.75,20.0
2025-12-07,stow,Pet Nat Wine,29.34,3.5
2025-12-07,stow,Red Wine,1036.65,74.0
2025-12-07,stow,Rose Wine,890.05,61.0
2025-12-07,stow,Rum,133.62,16.0
2025-12-07,stow,Salads,199.94,11.0
2025-12-07,stow,Small Plates,4236.56,291.0
2025-12-07,stow,Sparkling Wine,382.9,31.0
2025-12-07,stow,Staff Dinners,155.45,34.0
2025-12-07,stow,Stow Food,8.55,4.0
2025-12-07,stow,Tap Beer,7476.28,752.2
2025-12-07,stow,Tequila,248.05,30.0
2025-12-07,stow,Vodka,718.14,86.0
2025-12-07,stow,Whisky,122.59,14.0
2025-12-07,stow,White Wine,1799.39,120.5
2025-12-14,hg,Add-ons - Kitchen,485.18,101.0
2025-12-14,hg,Big Plates,6195.06,317.0
2025-12-14,hg,Bottles / Cans Alcoholic,350.93,32.0
2025-12-14,hg,Cocktails - Classic,1111.22,96.0
2025-12-14,hg,Cocktails - Signature,960.8,62.0
2025-12-14,hg,Desserts,70.18,6.0
2025-12-14,hg,Gin,74.72,8.0
2025-12-14,hg,Harry Gatos Food,2590.09,210.0
2025-12-14,hg,Mocktails,62.95,5.0
2025-12-14,hg,Modifiers,0.0,43.0
2025-12-14,hg,Non-Alcoholic,536.47,125.0
2025-12-14,hg,None,13.87,94.0
2025-12-14,hg,Orange / Skins Wine,69.09,2.0
2025-12-14,hg,Red Wine,456.25,22.0
2025-12-14,hg,Rose Wine,464.25,39.0
2025-12-14,hg,Rums,9.25,1.0
2025-12-14,hg,Sake & Soju,116.13,7.0
2025-12-14,hg,Small Plates,1753.65,139.0
2025-12-14,hg,Sparkling Wine,308.63,28.0
2025-12-14,hg,Staff Dinners,108.64,24.0
2025-12-14,hg,Tap Beer,1971.55,191.0
2025-12-14,hg,Tequila,10.0,1.0
2025-12-14,hg,Vodkas,103.1,12.0
2025-12-14,hg,Whiskies,9.09,1.0
2025-12-14,hg,White Wine,845.15,58.0
2025-12-14,hg,Yum Cha,1342.45,112.0
2025-12-14,mari,Add-ons - Pizza,202.35,168.0
2025-12-14,mari,Delivery Alcohol,175.45,10.0
2025-12-14,mari,Delivery Cocktails,14.18,1.0
2025-12-14,mari,Dine-in Pizza,1851.09,93.0
2025-12-14,mari,Marilyna's Pizza,11418.96,688.0
2025-12-14,mari,Marilyna's Soft Drinks,171.62,55.0
2025-12-14,stow,Add-ons - Bar,19.15,11.0
2025-12-14,stow,Add-ons - Kitchen,198.45,248.0
2025-12-14,stow,Amaro / Aperitif / Fortified Wine,53.32,6.0
2025-12-14,stow,Big Plates,4463.53,224.0
2025-12-14,stow,Bottles / Cans Alcoholic,690.09,64.0
2025-12-14,stow,Cocktails - Classic,7452.02,478.0
2025-12-14,stow,Cocktails - Signature,2123.43,113.0
2025-12-14,stow,Delivery Kitchen,1713.4,117.0
2025-12-14,stow,Desserts,76.92,7.0
2025-12-14,stow,Gin,763.94,73.0
2025-12-14,stow,Kids Meals,267.42,22.0
2025-12-14,stow,Kitchen Specials,537.56,29.0
2025-12-14,stow,Liqueurs,17.43,10.0
2025-12-14,stow,Mezcal,24.55,2.0
2025-12-14,stow,Mocktails,207.6,17.0
2025-12-14,stow,Modifiers,0.28,174.0
2025-12-14,stow,Non-alcoholic,665.01,138.0
2025-12-14,stow,None,0.93,233.0
2025-12-14,stow,Orange / Skins Wine,420.35,18.0
2025-12-14,stow,Pet Nat Wine,43.64,5.0
2025-12-14,stow,Red Wine,1518.37,91.0
2025-12-14,stow,Rose Wine,1079.3,64.0
2025-12-14,stow,Rum,98.49,10.0
2025-12-14,stow,Salads,397.82,22.0
2025-12-14,stow,Small Plates,4728.3,318.0
2025-12-14,stow,Sparkling Wine,799.86,52.0
2025-12-14,stow,Staff Dinners,195.0,42.0
2025-12-14,stow,Stow Food,8.5,3.0
2025-12-14,stow,Tap Beer,11237.23,1136.2
2025-12-14,stow,Tequila,205.61,18.0
2025-12-14,stow,Vodka,507.1,75.3
2025-12-14,stow,Whisky,249.08,26.0
2025-12-14,stow,White Wine,2275.77,134.0
2025-12-21,hg,Add-ons - Kitchen,225.74,80.0
2025-12-21,hg,Big Plates,5492.05,274.0
2025-12-21,hg,Bottles / Cans Alcoholic,371.9,35.0
2025-12-21,hg,Cocktails - Classic,513.34,63.0
2025-12-21,hg,Cocktails - Signature,413.78,26.0
2025-12-21,hg,Desserts,59.64,5.0
2025-12-21,hg,Gin,11.82,2.0
2025-12-21,hg,Harry Gatos Food,2189.3,190.0
2025-12-21,hg,Kids,8.0,1.0
2025-12-21,hg,Mocktails,61.11,5.0
2025-12-21,hg,Modifiers,0.0,36.0
2025-12-21,hg,Non-Alcoholic,478.88,107.0
2025-12-21,hg,None,29.55,46.0
2025-12-21,hg,Orange / Skins Wine,68.18,5.0
2025-12-21,hg,Red Wine,290.84,14.0
2025-12-21,hg,Rose Wine,296.98,19.0
2025-12-21,hg,Sake & Soju,94.82,6.0
2025-12-21,hg,Sides,10.91,1.0
2025-12-21,hg,Small Plates,1453.59,112.0
2025-12-21,hg,Sparkling Wine,105.03,11.0
2025-12-21,hg,Staff Dinners,101.82,23.0
2025-12-21,hg,Tap Beer,1460.05,136.0
2025-12-21,hg,Vodkas,27.27,3.0
2025-12-21,hg,White Wine,394.93,27.0
2025-12-21,hg,Yum Cha,554.82,47.0
2025-12-21,mari,Add-ons - Pizza,229.98,198.0
2025-12-21,mari,Delivery Alcohol,165.03,15.0
2025-12-21,mari,Delivery Cocktails,141.64,6.0
2025-12-21,mari,Dine-in Pizza,2320.95,114.0
2025-12-21,mari,Marilyna's Pizza,13379.46,849.0
2025-12-21,mari,Marilyna's Soft Drinks,231.19,64.0
2025-12-21,stow,Add-ons - Bar,10.02,5.0
2025-12-21,stow,Add-ons - Kitchen,247.14,287.0
2025-12-21,stow,Amaro / Aperitif / Fortified Wine,42.9,4.0
2025-12-21,stow,Big Plates,5085.51,237.0
2025-12-21,stow,Bottles / Cans Alcoholic,618.85,65.0
2025-12-21,stow,Cocktails - Classic,6931.6,415.0
2025-12-21,stow,Cocktails - Signature,1602.43,87.0
2025-12-21,stow,Delivery Kitchen,1983.05,145.0
2025-12-21,stow,Desserts,62.2,11.0
2025-12-21,stow,Functions & Misc.,223.18,12.0
2025-12-21,stow,Gin,762.31,58.0
2025-12-21,stow,Kids Meals,123.0,15.0
2025-12-21,stow,Kitchen Specials,1413.86,67.0
2025-12-21,stow,Mezcal,11.09,1.0
2025-12-21,stow,Mocktails,217.9,17.0
2025-12-21,stow,Modifiers,0.18,134.0
2025-12-21,stow,Non-alcoholic,789.14,174.0
2025-12-21,stow,None,131.75,253.0
2025-12-21,stow,Orange / Skins Wine,191.6,13.0
2025-12-21,stow,Pet Nat Wine,212.59,8.0
2025-12-21,stow,Red Wine,1097.75,61.0
2025-12-21,stow,Rose Wine,913.58,58.7
2025-12-21,stow,Rum,64.13,5.0
2025-12-21,stow,Salads,362.65,20.0
2025-12-21,stow,Small Plates,4739.68,325.0
2025-12-21,stow,Sparkling Wine,511.61,41.0
2025-12-21,stow,Staff Dinners,152.27,33.0
2025-12-21,stow,Stow Food,8.45,3.0
2025-12-21,stow,Tap Beer,9090.12,905.1
2025-12-21,stow,Tequila,209.29,16.0
2025-12-21,stow,Vodka,761.66,86.0
2025-12-21,stow,Whisky,90.17,10.0
2025-12-21,stow,White Wine,1807.37,131.0
2025-12-28,hg,Add-ons - Kitchen,136.47,55.0
2025-12-28,hg,Big Plates,3120.65,162.0
2025-12-28,hg,Bottles / Cans Alcoholic,224.3,20.0
2025-12-28,hg,Cocktails - Classic,376.79,25.0
2025-12-28,hg,Cocktails - Signature,451.25,28.0
2025-12-28,hg,Desserts,32.73,3.0
2025-12-28,hg,Gin,15.45,2.0
2025-12-28,hg,Harry Gatos Food,4023.41,267.0
2025-12-28,hg,Kids,8.0,1.0
2025-12-28,hg,Mocktails,73.84,6.0
2025-12-28,hg,Modifiers,0.0,12.0
2025-12-28,hg,Non-Alcoholic,246.66,58.0
2025-12-28,hg,Non-alcoholic,3.64,1.0
2025-12-28,hg,None,15.69,27.0
2025-12-28,hg,Orange / Skins Wine,28.64,2.0
2025-12-28,hg,Red Wine,172.35,10.0
2025-12-28,hg,Rose Wine,169.77,9.0
2025-12-28,hg,Sake & Soju,58.67,3.0
2025-12-28,hg,Sides,12.0,1.0
2025-12-28,hg,Small Plates,661.06,56.0
2025-12-28,hg,Sparkling Wine,101.09,15.0
2025-12-28,hg,Staff Dinners,42.73,9.0
2025-12-28,hg,Tap Beer,1463.95,156.0
2025-12-28,hg,White Wine,300.73,24.0
2025-12-28,hg,Yum Cha,516.97,56.0
2025-12-28,mari,Add-ons - Pizza,184.34,146.0
2025-12-28,mari,Delivery Alcohol,95.88,10.0
2025-12-28,mari,Dine-in Pizza,1418.55,69.0
2025-12-28,mari,Marilyna's Pizza,9693.16,561.0
2025-12-28,mari,Marilyna's Soft Drinks,164.04,33.0
2025-12-28,stow,Add-ons - Bar,9.13,5.0
2025-12-28,stow,Add-ons - Kitchen,226.97,259.0
2025-12-28,stow,Amaro / Aperitif / Fortified Wine,41.05,5.0
2025-12-28,stow,Big Plates,3356.18,162.5
2025-12-28,stow,Bottles / Cans Alcoholic,388.96,37.0
2025-12-28,stow,Cocktails - Classic,7770.65,427.0
2025-12-28,stow,Cocktails - Signature,2202.93,116.0
2025-12-28,stow,Delivery Kitchen,1291.51,80.0
2025-12-28,stow,Desserts,70.95,6.0
2025-12-28,stow,Functions & Misc.,636.36,5.0
2025-12-28,stow,Gin,784.78,64.0
2025-12-28,stow,Kids Meals,210.94,18.0
2025-12-28,stow,Kitchen Specials,839.99,42.0
2025-12-28,stow,Liqueurs,135.63,14.0
2025-12-28,stow,Mocktails,152.46,12.0
2025-12-28,stow,Modifiers,0.3,181.0
2025-12-28,stow,Non-alcoholic,967.89,198.0
2025-12-28,stow,None,88.18,298.0
2025-12-28,stow,Orange / Skins Wine,175.9,12.0
2025-12-28,stow,Pet Nat Wine,220.76,9.0
2025-12-28,stow,Red Wine,1585.46,78.0
2025-12-28,stow,Rose Wine,1239.95,64.0
2025-12-28,stow,Rum,133.57,14.0
2025-12-28,stow,Salads,281.77,14.0
2025-12-28,stow,Small Plates,3451.36,231.0
2025-12-28,stow,Sparkling Wine,788.85,47.0
