week_ending,venue,reporting_group,product_name,sales_ex_gst,qty,cost
2026-02-01,mari,Marilyna's Pizza,Large Paddock,256.87,10.0,0.0
2026-02-01,mari,Marilyna's Pizza,Large Paddock Wings Deal,27.27,1.0,0.0
2026-02-01,mari,Marilyna's Pizza,Large Pepperoni,454.87,25.0,0.0
2026-02-01,mari,Marilyna's Pizza,Large Roma Special,94.56,4.0,0.0
2026-02-01,mari,Marilyna's Pizza,Large Sanchez,155.75,6.0,0.0
2026-02-01,mari,Marilyna's Pizza,Large Sanchez Wings Deal,27.27,1.0,0.0
2026-02-01,mari,Marilyna's Pizza,Large Sorrento,206.55,8.0,0.0
2026-02-01,mari,Marilyna's Pizza,Large Super House Special,499.01,21.0,0.0
2026-02-01,mari,Marilyna's Pizza,Large Super House Special Wings Deal,27.27,1.0,0.0
2026-02-01,mari,Marilyna's Pizza,Large Tandoori Chicken,213.38,13.0,0.0
2026-02-01,mari,Marilyna's Pizza,Large Uber Margherita,70.4,3.0,0.0
2026-02-01,mari,Marilyna's Pizza,Large Vegetarian,91.21,8.0,0.0
2026-02-01,mari,Marilyna's Pizza,Regular BBQ Chicken Pizza,114.86,6.0,0.0
2026-02-01,mari,Marilyna's Pizza,Regular Bubba Gump,157.22,8.0,0.0
2026-02-01,mari,Marilyna's Pizza,Regular Cosmopolitan,175.4,9.0,0.0
2026-02-01,mari,Marilyna's Pizza,Regular El Patron,106.64,5.0,0.0
2026-02-01,mari,Marilyna's Pizza,Regular Garlic Cheese Pizza,49.08,6.0,0.0
2026-02-01,mari,Marilyna's Pizza,Regular Hail Africa,21.27,1.0,0.0
2026-02-01,mari,Marilyna's Pizza,Regular Hawaiian,212.5,14.0,0.0
2026-02-01,mari,Marilyna's Pizza,Regular Jimmy Jury,88.18,4.0,0.0
2026-02-01,mari,Marilyna's Pizza,Regular Jimmy Jury Solo Combo,21.83,2.0,0.0
2026-02-01,mari,Marilyna's Pizza,Regular Little Italy,293.45,14.0,0.0
2026-02-01,mari,Marilyna's Pizza,Regular Margherita,496.23,34.0,0.0
2026-02-01,mari,Marilyna's Pizza,Regular Meatlovers,229.08,12.0,0.0
2026-02-01,mari,Marilyna's Pizza,Regular New Yorker,20.91,1.0,0.0
2026-02-01,mari,Marilyna's Pizza,Regular No Chorizo No Cry Solo Combo,20.91,1.0,0.0
2026-02-01,mari,Marilyna's Pizza,"Regular No Chorizo, No Cry",129.64,6.0,0.0
2026-02-01,mari,Marilyna's Pizza,Regular Paddock,41.82,2.0,0.0
2026-02-01,mari,Marilyna's Pizza,Regular Pepperoni,270.07,17.0,0.0
2026-02-01,mari,Marilyna's Pizza,Regular Roma Special,138.54,7.0,0.0
2026-02-01,mari,Marilyna's Pizza,Regular Sanchez,171.46,8.0,0.0
2026-02-01,mari,Marilyna's Pizza,Regular Sanchez VEGAN,21.28,1.0,0.0
2026-02-01,mari,Marilyna's Pizza,Regular Sorrento,88.61,4.0,0.0
2026-02-01,mari,Marilyna's Pizza,Regular Super House Special,521.3,27.0,0.0
2026-02-01,mari,Marilyna's Pizza,Regular Tandoori Chicken,97.36,5.0,0.0
2026-02-01,mari,Marilyna's Pizza,Regular Truffalo Soldier,21.39,1.0,0.0
2026-02-01,mari,Marilyna's Pizza,Regular Uber Margherita,117.8,6.0,0.0
2026-02-01,mari,Marilyna's Pizza,Regular Vegetarian,76.53,5.0,0.0
2026-02-01,mari,Marilyna's Soft Drinks,Coke 1.25L,27.25,5.0,0.0
2026-02-01,mari,Marilyna's Soft Drinks,Coke Can,37.11,16.0,0.0
2026-02-01,mari,Marilyna's Soft Drinks,Coke Zero 1.25L,10.9,2.0,0.0
2026-02-01,mari,Marilyna's Soft Drinks,Coke Zero Can,25.49,8.0,0.0
2026-02-01,mari,Marilyna's Soft Drinks,San Pellegrino 500ml D,11.09,4.0,0.0
2026-02-01,mari,Marilyna's Soft Drinks,Solo 1.25L,21.8,4.0,0.0
2026-02-01,mari,Marilyna's Soft Drinks,Sprite 1.25L,5.45,1.0,0.0
2026-02-01,mari,Marilyna's Soft Drinks,Sprite Can,3.64,14.0,0.0
2026-02-01,stow,Add-ons - Bar,+$3 Premium Spirit,5.46,2.0,0.0
2026-02-01,stow,Add-ons - Bar,Fever-Tree Light Tonic [mixer],4.37,5.0,0.0
2026-02-01,stow,Add-ons - Bar,Fever-Tree Mediterannean  [mixer],3.64,4.0,0.0
2026-02-01,stow,Amaro / Aperitif / Fortified Wine,Aperol,7.39,1.0,0.0
2026-02-01,stow,Amaro / Aperitif / Fortified Wine,Hine Rare VSOP Cognac,13.64,1.0,0.0
2026-02-01,stow,Big Plates,American Standard Burger,864.16,48.0,0.0
2026-02-01,stow,Big Plates,Beef Burrito,286.55,11.0,0.0
2026-02-01,stow,Big Plates,Cauliflower Burrito,77.24,3.0,0.0
2026-02-01,stow,Big Plates,Chicken Burrito,205.36,9.0,0.0
2026-02-01,stow,Big Plates,Chicken Shindig Burger,241.39,13.0,0.0
2026-02-01,stow,Big Plates,Eggplant Parmy,140.52,6.0,0.0
2026-02-01,stow,Big Plates,Eggplant Schnitty,39.75,2.0,0.0
2026-02-01,stow,Big Plates,Fancy Pants Parmy,743.87,35.0,0.0
2026-02-01,stow,Big Plates,Fish Burrito,151.46,6.0,0.0
2026-02-01,stow,Big Plates,Fizz 'N' Chips,219.57,10.0,0.0
2026-02-01,stow,Big Plates,Stow Schnitty,458.67,21.0,0.0
2026-02-01,stow,Big Plates,Vegilante Vegan Burger,78.83,5.0,0.0
2026-02-01,stow,Bottles / Cans Alcoholic,Asahi 3.5%,41.69,4.0,0.0
2026-02-01,stow,Bottles / Cans Alcoholic,Better Beer Tin,126.21,13.0,0.0
2026-02-01,stow,Bottles / Cans Alcoholic,Corona,777.02,81.0,0.0
2026-02-01,stow,Bottles / Cans Alcoholic,Fellr Watermelon Seltzer Tin,35.49,3.0,0.0
2026-02-01,stow,Bottles / Cans Alcoholic,Grifter Big Sur IPA Tin,10.18,1.0,0.0
2026-02-01,stow,Bottles / Cans Alcoholic,Grifter Pink Galah Tin,35.09,3.0,0.0
2026-02-01,stow,Bottles / Cans Alcoholic,Hard Rated Can,14.24,1.0,0.0
2026-02-01,stow,Bottles / Cans Alcoholic,Hyoketsu Lemon Can,12.73,1.0,0.0
2026-02-01,stow,Bottles / Cans Alcoholic,Monteith's Apple Cider Bottle,61.66,11.0,0.0
2026-02-01,stow,Bottles / Cans Alcoholic,Peroni,88.86,9.0,0.0
2026-02-01,stow,Bottles / Cans Alcoholic,Two Bays Pale Ale Can,42.0,3.0,0.0
2026-02-01,stow,Bottles / Cans Alcoholic,Young Henrys Cloudy Cider Can,44.91,4.0,0.0
2026-02-01,stow,Cocktails - Classic,$21 Custom Cocktail,72.72,4.0,0.0
2026-02-01,stow,Cocktails - Classic,Amarretto Sour,36.36,2.0,0.0
2026-02-01,stow,Cocktails - Classic,Aperol Spritz,926.76,59.0,0.0
2026-02-01,stow,Cocktails - Classic,Aviation,18.18,1.0,0.0
2026-02-01,stow,Cocktails - Classic,Bloody Mary,37.4,2.0,0.0
2026-02-01,stow,Cocktails - Classic,Cadillac Margarita,61.12,2.0,0.0
2026-02-01,stow,Cocktails - Classic,Campari Spritz,40.91,2.0,0.0
2026-02-01,stow,Cocktails - Classic,Caprioska,20.91,1.0,0.0
2026-02-01,stow,Cocktails - Classic,Classic Margarita,1523.56,98.0,0.0
2026-02-01,stow,Cocktails - Classic,Coconut Margarita,290.32,16.0,0.0
2026-02-01,stow,Cocktails - Classic,Cosmo,18.18,1.0,0.0
2026-02-01,stow,Cocktails - Classic,Dark & Stormy,133.56,10.0,0.0
2026-02-01,stow,Cocktails - Classic,Espresso Martini,581.55,35.0,0.0
2026-02-01,stow,Cocktails - Classic,Frozen Marg,284.17,17.0,0.0
2026-02-01,stow,Cocktails - Classic,Grey Goose Vodka Martini,22.19,1.0,0.0
2026-02-01,stow,Cocktails - Classic,Hugo Spritz,155.96,8.0,0.0
2026-02-01,stow,Cocktails - Classic,Jalapeño Marg,843.96,44.0,0.0
2026-02-01,stow,Cocktails - Classic,Laphraoig 10yr Old Fash.,30.51,1.0,0.0
2026-02-01,stow,Cocktails - Classic,Limoncello Spritz,179.25,9.0,0.0
2026-02-01,stow,Cocktails - Classic,Lychee Martini,430.78,28.0,0.0
2026-02-01,stow,Cocktails - Classic,Manhattan - Perfect,18.49,1.0,0.0
2026-02-01,stow,Cocktails - Classic,Negroni,236.62,15.0,0.0
2026-02-01,stow,Cocktails - Classic,Old Fashioned,56.36,3.0,0.0
2026-02-01,stow,Cocktails - Classic,Tommy's Margarita,193.35,11.0,0.0
2026-02-01,stow,Cocktails - Classic,Vodka Martini,36.36,2.0,0.0
2026-02-01,stow,Cocktails - Signature,Bad Bitch Martini,268.73,14.0,0.0
2026-02-01,stow,Cocktails - Signature,Beetle Juice,195.48,10.0,0.0
2026-02-01,stow,Cocktails - Signature,Caffé Crema,251.07,13.0,0.0
2026-02-01,stow,Cocktails - Signature,Carnaval Gypsy,63.78,3.0,0.0
2026-02-01,stow,Cocktails - Signature,Devil Wears Nada,158.56,8.0,0.0
2026-02-01,stow,Cocktails - Signature,Lemon Meringue Martini,42.19,2.0,0.0
2026-02-01,stow,Cocktails - Signature,Oceanside,300.73,17.0,0.0
2026-02-01,stow,Cocktails - Signature,Puerto Sunset,99.14,5.0,0.0
2026-02-01,stow,Cocktails - Signature,Scorched As,638.63,37.0,0.0
2026-02-01,stow,Delivery Kitchen,Add Side Salad,10.97,4.0,0.0
2026-02-01,stow,Delivery Kitchen,BBQ Wings D,237.01,16.0,0.0
2026-02-01,stow,Delivery Kitchen,Beef Burger D,47.28,2.0,0.0
2026-02-01,stow,Delivery Kitchen,Beef Burrito D,93.11,4.0,0.0
2026-02-01,stow,Delivery Kitchen,Brownie D,9.09,1.0,0.0
2026-02-01,stow,Delivery Kitchen,Buffalo Wings D,147.71,10.0,0.0
2026-02-01,stow,Delivery Kitchen,Chicken Burrito D,68.01,3.0,0.0
2026-02-01,stow,Delivery Kitchen,Chicken Parmy D,122.75,5.0,0.0
2026-02-01,stow,Delivery Kitchen,Chicken Schnitty D,40.34,2.0,0.0
2026-02-01,stow,Delivery Kitchen,Corn Star D,16.27,1.0,0.0
2026-02-01,stow,Delivery Kitchen,Eggplant Parmy D,25.43,1.0,0.0
2026-02-01,stow,Delivery Kitchen,Fish Burrito D,22.19,1.0,0.0
2026-02-01,stow,Delivery Kitchen,Fish Tacos D,34.54,2.0,0.0
2026-02-01,stow,Delivery Kitchen,Fries D,35.84,3.0,0.0
2026-02-01,stow,Delivery Kitchen,Rocket Man D,64.56,5.0,0.0
2026-02-01,stow,Delivery Kitchen,Sensei Calamari D,15.45,1.0,0.0
2026-02-01,stow,Delivery Kitchen,Spaghetti Bolognese D,59.54,5.0,0.0
2026-02-01,stow,Delivery Kitchen,Sweet Potato Fries D,50.01,4.0,0.0
2026-02-01,stow,Delivery Kitchen,Truffle Fries D,26.95,2.0,0.0
2026-02-01,stow,Delivery Kitchen,Tuk Tuk Salad D,17.27,1.0,0.0
2026-02-01,stow,Delivery Kitchen,Vegilante Burger D,23.64,1.0,0.0
2026-02-01,stow,Desserts,Brownie,45.32,4.0,0.0
2026-02-01,stow,Gin,Archie Rose Signature Gin,21.82,2.0,0.0
2026-02-01,stow,Gin,Bombay Dry [House],361.47,41.0,0.0
2026-02-01,stow,Gin,Four Pillars Bloody Shiraz Gin,51.17,4.0,0.0
2026-02-01,stow,Gin,Four Pillars Bloody Shiraz Gin Tonica,18.0,1.0,0.0
2026-02-01,stow,Gin,Four Pillars Rare Dry Gin Tonica,20.34,1.0,0.0
2026-02-01,stow,Gin,Hendrick's Gin,260.04,24.0,0.0
2026-02-01,stow,Gin,Hendricks Gin Tonica,22.34,1.0,0.0
2026-02-01,stow,Gin,Never Never Oyster Shell Gin,73.63,6.0,0.0
2026-02-01,stow,Gin,Oyster Shell Gin Tonica,23.0,1.0,0.0
2026-02-01,stow,Gin,Tanqueray 10 Gin,11.82,1.0,0.0
2026-02-01,stow,Kids Meals,Kids Ham & Cheese Pizza,11.82,1.0,0.0
2026-02-01,stow,Kids Meals,Kids Hawaiian Pizza,49.64,4.0,0.0
2026-02-01,stow,Kids Meals,Kids Icecream,10.19,2.0,0.0
2026-02-01,stow,Kids Meals,Kids Margherita Pizza,52.68,4.0,0.0
2026-02-01,stow,Kids Meals,Kids Nuggets & Chips,77.25,6.0,0.0
2026-02-01,stow,Kids Meals,Kids Spag Bol,23.83,2.0,0.0
2026-02-01,stow,Kitchen Specials,Cauliflower Cheese,49.68,11.0,0.0
2026-02-01,stow,Kitchen Specials,Meat Roast,1081.83,44.0,0.0
2026-02-01,stow,Kitchen Specials,Nut Roast,196.61,9.0,0.0
2026-02-01,stow,Liqueurs,Limoncello,30.51,3.0,0.0
2026-02-01,stow,Mocktails,Seadrift Coast Non-alc G&T,32.73,3.0,0.0
2026-02-01,stow,Mocktails,Sunkissed Spritz,44.15,3.0,0.0
2026-02-01,stow,Mocktails,Trade Winds,59.9,5.0,0.0
2026-02-01,stow,Mocktails,Virgin Margy,83.34,7.0,0.0
2026-02-01,stow,Modifiers,Bry Ol San Pell,0.05,1.0,0.0
2026-02-01,stow,Non-alcoholic,Apple Juice Glass,20.0,5.0,0.0
2026-02-01,stow,Non-alcoholic,Bundaberg Ginger Beer,13.74,3.0,0.0
2026-02-01,stow,Non-alcoholic,Fresh Lime Soda,169.67,60.0,0.0
2026-02-01,stow,Non-alcoholic,Ginger Ale,8.07,2.0,0.0
2026-02-01,stow,Non-alcoholic,Heaps Normal Tin,314.39,33.0,0.0
2026-02-01,stow,Non-alcoholic,"Lemon, Lime & Bitters",75.07,18.0,0.0
2026-02-01,stow,Non-alcoholic,Lemonade Glass,30.27,8.0,0.0
2026-02-01,stow,Non-alcoholic,Orange Juice Glass,7.7,2.0,0.0
2026-02-01,stow,Non-alcoholic,Pepsi Glass,38.82,10.0,0.0
2026-02-01,stow,Non-alcoholic,Pepsi Max Glass,93.36,25.0,0.0
2026-02-01,stow,Non-alcoholic,Peroni 0%,150.76,18.0,0.0
2026-02-01,stow,Non-alcoholic,Pineapple Juice Glass,4.25,1.0,0.0
2026-02-01,stow,Non-alcoholic,Pink Lemonade Glass,33.62,8.0,0.0
2026-02-01,stow,Non-alcoholic,Samba Ramba,25.91,2.0,0.0
2026-02-01,stow,Non-alcoholic,San Pellegrino 500ml,83.03,17.0,0.0
2026-02-01,stow,Non-alcoholic,Stow Soda - Passionfruit,22.23,3.0,0.0
2026-02-01,stow,Non-alcoholic,Vinada Sparkling Rose,49.52,4.0,0.0
2026-02-01,stow,None,Ginger Beer [mixer],2.0,2.0,0.0
2026-02-01,stow,None,Make it Gluten-free [gf/vg bun w sweet pot. fries],5.64,3.0,0.0
2026-02-01,stow,Orange / Skins Wine,Dragonfly Grenache,60.66,4.0,0.0
2026-02-01,stow,Orange / Skins Wine,Ravensworth Skins Gris,15.71,1.0,0.0
2026-02-01,stow,Orange / Skins Wine,Sigurd White Blend,14.55,1.0,0.0
2026-02-01,stow,Orange / Skins Wine,Unico Zelo Terra Cotta,57.25,4.0,0.0
2026-02-01,stow,Orange / Skins Wine,Year Wines 'Zagara' Orange,43.46,3.0,0.0
2026-02-01,stow,Pet Nat Wine,Das Juice Pink Pet Nat,112.15,4.0,0.0
2026-02-01,stow,Red Wine,A. Rodda Tempranillo,36.0,2.0,0.0
2026-02-01,stow,Red Wine,Cri De Couer Pinot Noir,229.05,9.0,0.0
2026-02-01,stow,Red Wine,Geppetto Pinot Noir,85.03,6.0,0.0
2026-02-01,stow,Red Wine,Glaetzer Anaperenna Shiraz Cab,115.04,4.0,0.0
2026-02-01,stow,Red Wine,Mother's Milk Shiraz,205.92,14.0,0.0
2026-02-01,stow,Red Wine,Ottelia Cab Sav,47.9,3.0,0.0
2026-02-01,stow,Red Wine,Padrillos Malbec,157.38,9.0,0.0
2026-02-01,stow,Red Wine,Sigurd GSM Red Blend,100.89,3.0,0.0
2026-02-01,stow,Red Wine,Trutta Streamside Shiraz [Chilled],139.3,9.0,0.0
2026-02-01,stow,Red Wine,Villa Fresco Sangiovese,262.54,21.0,0.0
2026-02-01,stow,Rose Wine,Petits Detours Rosé,915.04,62.0,0.0
2026-02-01,stow,Rose Wine,Petits Detours Rosé Mediterranee,298.8,5.0,0.0
2026-02-01,stow,Rose Wine,Trentham Estate Rosé,162.64,17.0,0.0
2026-02-01,stow,Rose Wine,Whispering Angel Rosé,171.53,7.0,0.0
2026-02-01,stow,Salads,Rocket Man,151.97,9.0,0.0
2026-02-01,stow,Salads,Tuk Tuk Salad,143.4,7.0,0.0
2026-02-01,stow,Small Plates,BBQ Wings,302.44,23.0,0.0
2026-02-01,stow,Small Plates,Bang Bang Cauli,190.21,13.0,0.0
2026-02-01,stow,Small Plates,Buffalo Wings,402.34,28.0,0.0
2026-02-01,stow,Small Plates,Cauliflower Tacos,55.47,3.0,0.0
2026-02-01,stow,Small Plates,Corn Star,144.37,10.0,0.0
2026-02-01,stow,Small Plates,Fish Tacos,793.57,43.0,0.0
2026-02-01,stow,Small Plates,Holy Guacamole,524.6,35.0,0.0
2026-02-01,stow,Small Plates,Rosemary Salted Fries,305.19,28.0,0.0
2026-02-01,stow,Small Plates,Sensei Calamari,474.2,29.0,0.0
2026-02-01,stow,Small Plates,Sweet Potato Fries,168.55,14.0,0.0
2026-02-01,stow,Small Plates,Tofu San Dumplings,90.09,6.0,0.0
2026-02-01,stow,Small Plates,Truffle Fries,167.15,12.0,0.0
2026-02-01,stow,Sparkling Wine,Casa Gheller Prosecco,483.55,31.0,0.0
2026-02-01,stow,Sparkling Wine,Version Two Sparkling,807.23,65.0,0.0
2026-02-01,stow,Sparkling Wine,Veuve Clicquot Yellow Label,213.02,8.0,0.0
2026-02-01,stow,Staff Dinners,Staff Dinner $5,84.1,18.0,0.0
2026-02-01,stow,Staff Dinners,Staff Pizza $5,55.05,12.0,0.0
2026-02-01,stow,Tap Beer,Crankshaft IPA,504.79,37.4,0.0
2026-02-01,stow,Tap Beer,Fresh is Best Lager,1703.81,192.0,0.0
2026-02-01,stow,Tap Beer,Fresh is Best Summer Lager,508.04,63.5,0.0
2026-02-01,stow,Tap Beer,Grifter Pale,1424.71,135.0,0.0
2026-02-01,stow,Tap Beer,Kirin,1028.79,89.0,0.0
2026-02-01,stow,Tap Beer,Little Dragon,305.54,26.7,0.0
2026-02-01,stow,Tap Beer,Philter XPA,942.36,99.0,0.0
2026-02-01,stow,Tap Beer,Status Quo,838.33,62.0,0.0
2026-02-01,stow,Tap Beer,Stone & Wood,1546.15,130.0,0.0
2026-02-01,stow,Tequila,1800 Coconut,11.09,1.0,0.0
2026-02-01,stow,Tequila,Casamigos Reposado Tequila,34.02,2.0,0.0
2026-02-01,stow,Tequila,Cazcabel Reposado Tequila,27.64,2.0,0.0
2026-02-01,stow,Tequila,Patron Reposado,12.02,1.0,0.0
2026-02-01,stow,Tequila,Rooster Rojo Blanco Tequila [House],154.53,17.0,0.0
2026-02-01,stow,Vodka,Belvedere Vodka,66.2,6.0,0.0
2026-02-01,stow,Vodka,White Light Pure Vodka [House],989.27,114.0,0.0
2026-02-01,stow,Whisky,Balvenie 14 Year Caribbean Cask,21.28,1.0,0.0
2026-02-01,stow,Whisky,Buffalo Trace Bourbon [House],38.17,5.0,0.0
2026-02-01,stow,Whisky,Hakushu 12yr,31.1,1.0,0.0
2026-02-01,stow,Whisky,Jameson Irish Whiskey,44.0,4.0,0.0
2026-02-01,stow,Whisky,Johnnie Walker Black,11.82,1.0,0.0
2026-02-01,stow,Whisky,Macallan Sherry Oak 12yr,23.39,1.0,0.0
2026-02-01,stow,Whisky,Monkey Shoulder Scotch [House],44.37,6.0,0.0
2026-02-01,stow,White Wine,A. Rodda Chardonnay,98.0,1.0,0.0
2026-02-01,stow,White Wine,Domaine Gueguen Chablis,50.9,2.0,0.0
2026-02-01,stow,White Wine,Dormilona Chenin Blanc,44.08,2.0,0.0
2026-02-01,stow,White Wine,Kuku Sauvignon Blanc,473.63,38.0,0.0
2026-02-01,stow,White Wine,Ottelia Chardonnay,237.76,15.0,0.0
2026-02-01,stow,White Wine,Scout Pinot Gris,147.75,8.0,0.0
2026-02-01,stow,White Wine,Two Tonne Riesling,57.32,1.0,0.0
2026-02-01,stow,White Wine,Version Two Pinot Grigio,559.23,53.0,0.0
2026-02-01,stow,White Wine,Year Wines Fiano,15.45,1.0,0.0
2026-02-08,hg,Add-ons - Kitchen,$2 BBQ Wing,11.06,8.0,0.0
2026-02-08,hg,Add-ons - Kitchen,Add Fried Cauliflower,3.7,1.0,0.0
2026-02-08,hg,Add-ons - Kitchen,Add Grilled Chicken,33.15,7.0,0.0
2026-02-08,hg,Add-ons - Kitchen,Add Grilled Fish,13.89,3.0,0.0
2026-02-08,hg,Add-ons - Kitchen,Add Parmesan,4.78,6.0,0.0
2026-02-08,hg,Add-ons - Kitchen,Add Side Guac,0.91,1.0,0.0
2026-02-08,hg,Add-ons - Kitchen,Aioli Dipping Sauce,9.74,89.0,0.0
2026-02-08,hg,Add-ons - Kitchen,BBQ Dipping Sauce,0.92,13.0,0.0
2026-02-08,hg,Add-ons - Kitchen,Chipotle Mayo Dipping Sauce,2.86,3.0,0.0
2026-02-08,hg,Add-ons - Kitchen,Extra Blue Cheese Dip,5.63,6.0,0.0
2026-02-08,hg,Add-ons - Kitchen,Extra Corn Chips,1.82,1.0,0.0
2026-02-08,hg,Add-ons - Kitchen,Extra Gravy,20.09,10.0,0.0
2026-02-08,hg,Add-ons - Kitchen,Extra Taco,25.66,4.0,0.0
2026-02-08,hg,Add-ons - Kitchen,Extra Yorkshire Pudding,18.06,9.0,0.0
2026-02-08,hg,Add-ons - Kitchen,Jalapeños Inside Burrito,3.72,4.0,0.0
2026-02-08,hg,Add-ons - Kitchen,Queso Dip,2.77,3.0,0.0
2026-02-08,hg,Add-ons - Kitchen,Side Gravy,3.81,4.0,0.0
2026-02-08,hg,Add-ons - Kitchen,Side Guac,1.84,2.0,0.0
2026-02-08,hg,Add-ons - Kitchen,Side Sour Cream,5.5,6.0,0.0
2026-02-08,hg,Add-ons - Kitchen,Side Spicy Salsa,5.56,6.0,0.0
2026-02-08,hg,Add-ons - Kitchen,Swap Fries for Sweet Potato Fries,14.74,8.0,0.0
2026-02-08,hg,Add-ons - Kitchen,Swap for Sweet Potato Fries,1.09,1.0,0.0
2026-02-08,hg,Add-ons - Kitchen,Tomato Dipping Sauce,1.84,45.0,0.0
2026-02-08,hg,Harry Gatos Food,BBQ Pork Buns,38.85,3.0,0.0
2026-02-08,hg,Harry Gatos Food,Duck Spring Rolls,12.02,1.0,0.0
2026-02-08,hg,Harry Gatos Food,Dumplings - Prawn Har Gow [GF],25.68,2.0,0.0
2026-02-08,hg,Harry Gatos Food,Edamame,12.03,1.0,0.0
2026-02-08,hg,Harry Gatos Food,Fried Rice,60.0,3.0,0.0
2026-02-08,hg,Harry Gatos Food,Harrys Staff Dinner $5,18.2,4.0,0.0
2026-02-08,hg,Harry Gatos Food,Jasmine Rice,7.39,2.0,0.0
2026-02-08,hg,Harry Gatos Food,Katsu Curry,167.07,7.0,0.0
2026-02-08,hg,Harry Gatos Food,Mie Goreng,100.68,6.0,0.0
2026-02-08,hg,Harry Gatos Food,Outback Prawn Toast,38.41,3.0,0.0
2026-02-08,hg,Harry Gatos Food,Popcorn Cauliflower,39.66,4.0,0.0
2026-02-08,hg,Harry Gatos Food,Shredded Beef,88.02,4.0,0.0
2026-02-08,hg,Harry Gatos Food,Sticky Chicken Wings,47.69,4.0,0.0
2026-02-08,hg,Harry Gatos Food,Unlimited Dumplings,1099.37,61.0,0.0
2026-02-08,hg,Harry Gatos Food,Veg Spring Rolls,11.82,1.0,0.0
2026-02-08,mari,Add-ons - Pizza,Add Anchovies,11.5,12.0,0.0
2026-02-08,mari,Add-ons - Pizza,Add BBQ Sauce,1.84,2.0,0.0
2026-02-08,mari,Add-ons - Pizza,Add Bacon,13.1,7.0,0.0
2026-02-08,mari,Add-ons - Pizza,Add Basil,2.84,3.0,0.0
2026-02-08,mari,Add-ons - Pizza,Add Bocconcini,5.64,3.0,0.0
2026-02-08,mari,Add-ons - Pizza,Add Calabrese,7.46,4.0,0.0
2026-02-08,mari,Add-ons - Pizza,Add Capsicum,7.39,8.0,0.0
2026-02-08,mari,Add-ons - Pizza,Add Cherry Tomatoes,1.82,2.0,0.0
2026-02-08,mari,Add-ons - Pizza,Add Chicken,10.95,6.0,0.0
2026-02-08,mari,Add-ons - Pizza,Add Chilli,6.07,13.0,0.0
2026-02-08,mari,Add-ons - Pizza,Add Eggplant,0.91,1.0,0.0
2026-02-08,mari,Add-ons - Pizza,Add Fetta,6.28,4.0,0.0
2026-02-08,mari,Add-ons - Pizza,Add Garlic,1.82,2.0,0.0
2026-02-08,mari,Add-ons - Pizza,Add Garlic Base,0.91,1.0,0.0
2026-02-08,mari,Add-ons - Pizza,Add Ham,5.68,6.0,0.0
2026-02-08,mari,Add-ons - Pizza,Add Jalapenos,6.37,7.0,0.0
2026-02-08,mari,Add-ons - Pizza,Add Mushrooms,9.66,14.0,0.0
2026-02-08,mari,Add-ons - Pizza,Add Olives,5.63,6.0,0.0
2026-02-08,mari,Add-ons - Pizza,Add Onion,1.82,3.0,0.0
2026-02-08,mari,Add-ons - Pizza,Add Pepperoni,24.08,13.0,0.0
2026-02-08,mari,Add-ons - Pizza,Add Pesto,0.91,1.0,0.0
2026-02-08,mari,Add-ons - Pizza,Add Pineapple,13.85,15.0,0.0
2026-02-08,mari,Add-ons - Pizza,Add Prawns,30.77,11.0,0.0
2026-02-08,mari,Add-ons - Pizza,Add Prosciutto,1.82,1.0,0.0
2026-02-08,mari,Add-ons - Pizza,Add Pumpkin,0.93,1.0,0.0
2026-02-08,mari,Add-ons - Pizza,Add Rocket,1.84,2.0,0.0
2026-02-08,mari,Add-ons - Pizza,Add Sour Cream,0.91,1.0,0.0
2026-02-08,mari,Add-ons - Pizza,Add Spanish Onion,1.93,2.0,0.0
2026-02-08,mari,Add-ons - Pizza,Add Sun-dried Tomatoes,1.82,2.0,0.0
2026-02-08,mari,Add-ons - Pizza,Add Tandoori Chicken,3.82,2.0,0.0
2026-02-08,mari,Add-ons - Pizza,Chicken,10.98,4.0,0.0
2026-02-08,mari,Add-ons - Pizza,Extra Mozzarella,11.16,6.0,0.0
2026-02-08,mari,Add-ons - Pizza,Sour Cream,0.93,1.0,0.0
2026-02-08,mari,Add-ons - Pizza,Vegan Cheese [Pizza],16.58,6.0,0.0
2026-02-08,mari,Delivery Alcohol,Big Sur IPA D (old),8.18,1.0,0.0
2026-02-08,mari,Delivery Alcohol,Btl Ottelia Chardonnay D,26.36,1.0,0.0
2026-02-08,mari,Delivery Alcohol,Btl Version 2 Pinot Grigio D,24.55,1.0,0.0
2026-02-08,mari,Delivery Alcohol,Heaps Normal XPA D,12.72,2.0,0.0
2026-02-08,mari,Delivery Alcohol,Two Bays GF Pale Can D,8.0,1.0,0.0
2026-02-08,mari,Delivery Cocktails,Jala Margy PartyJar (6),101.7,2.0,0.0
2026-02-08,mari,Delivery Cocktails,Lychee Martini PartyJar (6),54.55,1.0,0.0
2026-02-08,mari,Delivery Cocktails,Margy Jar,23.64,1.0,0.0
2026-02-08,mari,Dine-in Pizza,Gluten-free New Yorker [Dine-in],19.09,1.0,0.0
2026-02-08,mari,Dine-in Pizza,Gluten-free Uber Margherita [Dine-in],26.0,1.0,0.0
2026-02-08,mari,Dine-in Pizza,Regular BBQ Chicken Pizza [Dine-in],16.64,1.0,0.0
2026-02-08,mari,Dine-in Pizza,Regular Cosmopolitan [Dine-in],16.36,1.0,0.0
